시군구,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
대구광역시 달성군 다사읍 매곡리,다사e편한세상,84.9673,06,"31,400",8,2008,다사역로 60
대구광역시 달성군 다사읍 매곡리,죽곡삼정그린코아더베스트,74.8828,06,"36,500",25,2018,다사로 50
대구광역시 달성군 다사읍 매곡리,힐스테이트다사역,84.9996,06,"46,500",25,2022,매곡로12길 22
전북특별자치도 전주시완산구 삼천동1가,신일강변,59.98,06,"15,500",9,1997,강변로 98
충청북도 청주시흥덕구 비하동,서청주파크자이,84.9637,06,"47,700",21,2019,2순환로 1106
전라남도 순천시 해룡면 신대리,중흥에스-클래스2단지,84.9912,06,"37,000",11,2013,신대로 66
전라남도 나주시 남평읍 동사리,나주남평강변도시양우내안애리버시티1차,84.937,06,"23,300",3,2018,강변1길 21-31
경기도 안산시상록구 성포동,주공4,83.52,06,"52,000",11,1985,화랑로 510
충청북도 청주시흥덕구 복대동,아름다운나날영조1,59.3291,06,"18,000",14,2003,증안로 21
인천광역시 남동구 구월동,구월힐스테이트1단지,84.8114,06,"49,200",2,2007,구월로 192
인천광역시 남동구 구월동,구월힐스테이트1단지,59.9,06,"41,800",18,2007,구월로 192
인천광역시 서구 원당동,우미린더시그니처,74.3179,06,"65,500",9,2022,이음5로 39
충청북도 청주시흥덕구 복대동,아름다운나날2차,79.3718,06,"24,800",3,2004,증안로 100
충청북도 청주시흥덕구 복대동,두진백로,59.9255,06,"17,700",3,1999,증안로 33
대구광역시 북구 침산동,한라스카이빌,59.9034,06,"21,700",3,2002,침산로22길 5
전라남도 광양시 광양읍 인서리,부영,53.73,06,"4,900",3,1987,인서4길 20
충청북도 청주시흥덕구 가경동,청주가경아이파크2단지,75.95,06,"46,000",13,2020,서현로 68
충청북도 청주시흥덕구 가경동,가로수마을호반베르디움,84.9667,06,"40,700",12,2008,서현중로 47
대구광역시 북구 고성동1가,힐스테이트대구역오페라,84.3571,06,"50,600",11,2024,칠성남로 30
대구광역시 북구 고성동1가,대구역오페라W,84.9897,06,"50,300",5,2023,칠성남로 50
충청북도 청주시흥덕구 가경동,가경주공8단지,84.94,06,"28,650",10,2005,풍년로 56
충청북도 청주시흥덕구 가경동,대림,64.745,06,"14,000",14,1993,가경로 193
인천광역시 서구 금곡동,검단우방아이유쉘,84.3431,06,"39,000",14,2017,완정로 208
충청북도 청주시흥덕구 신봉동,주공,39.72,06,"7,280",2,1986,1순환로501번길 15
대구광역시 남구 대명동,교대역하늘채뉴센트원,59.8437,06,"39,500",12,2022,중앙대로 187
전라남도 곡성군 곡성읍 학정리,도림,84.93,06,"13,800",11,1997,삼인동길 13
충청남도 천안시서북구 불당동,불당아이파크,101.65,06,"53,000",9,2004,불당17길 14
충청남도 천안시서북구 불당동,불당호반베르디움TheFirst,59.916,06,"48,800",16,2016,불당19로 200
충청남도 천안시서북구 불당동,천안불당지웰더샵,84.9709,06,"80,500",5,2016,불당26로 77
충청남도 천안시서북구 불당동,불당이안,74.93,06,"46,900",17,2015,불당23로 13
인천광역시 남동구 서창동,에코에비뉴,74.95,06,"38,500",22,2014,서창남순환로 190-100
인천광역시 서구 왕길동,드림파크어울림1단지,84.9025,06,"30,700",9,2010,봉화로 18
인천광역시 서구 왕길동,검단자이2단지,84.809,06,"37,000",12,2010,오동로 32
인천광역시 서구 왕길동,유승,84.96,06,"23,900",5,2000,단봉로 12
인천광역시 서구 왕길동,유승,84.96,06,"23,000",3,2000,단봉로 12
대구광역시 남구 대명동,교대역하늘채뉴센트원,74.7212,06,"46,600",6,2022,중앙대로 187
인천광역시 서구 불로동,검단대광로제비앙센트럴포레,74.9369,06,"41,900",14,2022,검단로768번길 46
충청남도 천안시서북구 쌍용동,쌍용역푸르지오,84.746,06,"26,000",6,2006,충무로 93
인천광역시 남동구 서창동,태평2차,72.4,06,"24,000",10,1997,장아산로 181
충청남도 천안시서북구 쌍용동,월봉벽산,85,06,"21,800",10,1998,월봉4로 140-14
충청남도 천안시서북구 차암동,e편한세상스마일시티2차,59.9819,06,"22,500",9,2016,스마일시티2로 2
충청남도 천안시서북구 차암동,천안스마일시티효성해링턴플레이스,51.9931,06,"18,000",3,2016,스마일시티2로 1
충청남도 천안시서북구 성성동,천안푸르지오레이크사이드,84.9862,06,"55,000",23,2023,성성7로 36
충청남도 천안시서북구 성성동,천안레이크타운3차푸르지오,84.9811,06,"58,300",17,2020,성성6로 68
충청남도 천안시서북구 성성동,천안시티자이,84.9474,06,"49,000",13,2018,성성6로 21
전라남도 해남군 해남읍 해리,미암,69.54,06,"4,200",4,1989,해리9길 14
충청남도 천안시서북구 두정동,경남아너스빌(대아아이투빌-1),84.7733,06,"20,000",2,2004,두정중11길 17
충청남도 천안시서북구 두정동,두정역효성해링턴플레이스,59.92,06,"33,200",7,2020,봉정로 324
충청남도 천안시서북구 두정동,두정역효성해링턴플레이스,59.86,06,"33,400",20,2020,봉정로 324
충청남도 천안시서북구 두정동,두정역효성해링턴플레이스,59.86,06,"31,000",14,2020,봉정로 324
충청남도 천안시서북구 두정동,주공그린(8단지),59.97,06,"13,700",5,1996,봉정로 381
충청남도 천안시서북구 두정동,극동늘푸른,59.91,06,"17,350",13,1996,늘푸른6길 42
전라남도 무안군 일로읍 오룡리,오룡에듀포레푸르지오(1단지),84.907,06,"30,000",1,2020,오룡중앙동로 37
전라남도 무안군 일로읍 오룡리,오룡에듀포레푸르지오(2단지),84.9783,06,"36,500",16,2020,오룡중앙동로 65
전북특별자치도 전주시완산구 평화동2가,두산경복궁,84.61,06,"22,300",16,2005,평화로 120
인천광역시 남동구 구월동,구월유승한내들퍼스티지,94.026,06,"60,000",20,2016,선수촌로 75
인천광역시 서구 청라동,청라지구중흥S-CLASS1단지,119.5876,06,"61,500",2,2010,청라라임로 131
인천광역시 서구 청라동,호반베르디움앤영무예다음,59.86,06,"47,500",9,2011,청라에메랄드로 134
인천광역시 서구 청라동,호반베르디움앤영무예다음,59.738,06,"48,250",12,2011,청라에메랄드로 134
인천광역시 서구 청라동,청라29블럭호반베르디움,84.9289,06,"63,000",16,2012,청라커낼로 163
인천광역시 서구 청라동,청라국제업무단지센텀대광로제비앙,82.9117,06,"63,500",19,2018,비즈니스로 166
인천광역시 서구 청라동,청라호수공원한신더휴,75.9912,06,"63,000",14,2020,청라한내로 40
충청남도 천안시서북구 백석동,그린빌2,84.65,06,"24,500",13,2004,백석3로 91
충청남도 천안시서북구 백석동,천안백석3차IPARK,84.9562,06,"42,500",4,2017,한들3로 36-17
충청남도 천안시서북구 백석동,천안백석3차IPARK,84.9562,06,"46,000",15,2017,한들3로 36-17
충청남도 천안시서북구 백석동,백석마을아이파크,84.984,06,"31,100",14,2009,한들3로 100
충청남도 천안시서북구 성정동,천안역우방아이유쉘,84.9988,06,"31,400",5,2018,천안천6길 33
충청남도 천안시서북구 와촌동,천안역사동아라이크텐,84.8895,06,"44,000",23,2021,천안천4길 20
충청남도 천안시서북구 와촌동,천안역사동아라이크텐,65.4418,06,"35,700",16,2021,천안천4길 20
전라남도 무안군 삼향읍 남악리,근화베아채스위트,84.8514,06,"26,000",7,2013,남악5로22번길 20
경상북도 포항시남구 효자동,효자풍림아이원,76.2,06,"28,300",12,2012,효성로 55
대구광역시 동구 지묘동,LH뉴웰시티,59.94,06,"25,500",17,2021,동화천로77길 30
대구광역시 동구 지묘동,LH뉴웰시티,59.99,06,"25,950",16,2021,동화천로77길 30
대구광역시 동구 지묘동,LH뉴웰시티,59.94,06,"25,500",17,2021,동화천로77길 30
인천광역시 연수구 송도동,송도풍림아이원3단지,84.94,06,"60,000",8,2005,해돋이로84번길 29
경상북도 포항시남구 인덕동,우방신세계타운,84.96,06,"11,000",1,1995,해병로 125
전라남도 무안군 삼향읍 남악리,남악신도시모아엘가2차,84.867,06,"28,000",19,2013,남악4로34번길 8
전북특별자치도 김제시 검산동,검산주공2단지아파트,59.56,06,"12,000",15,2004,도작4길 55
전북특별자치도 정읍시 시기동,정읍코아루천년가,74.79,06,"28,600",15,2017,정읍남로 1400
대구광역시 달서구 월성동,월성푸르지오,84.9232,06,"47,000",26,2008,조암로6길 20
전북특별자치도 익산시 부송동,부송주공9단지,51.74,06,"12,500",12,2003,궁동로 129
전북특별자치도 익산시 어양동,주공6단지,49.85,06,"9,000",17,2000,무왕로19길 11
전북특별자치도 익산시 영등동,동신,49.86,06,"7,700",9,1992,약촌로 228
광주광역시 동구 계림동,두산위브,84.8686,06,"35,000",10,2007,무등로 374
경상북도 경주시 현곡면 금장리,삼성강변타운,59.94,06,"11,400",18,1996,금장5길 20-11
전북특별자치도 익산시 모현동1가,모현현대2차,84.74,06,"16,300",15,1993,배산로14길 9
전북특별자치도 전주시완산구 평화동2가,동도미소드림,84.977,06,"23,000",17,2004,모악로 4651
전북특별자치도 전주시완산구 평화동2가,그린타운(1),49.58,06,"10,300",14,2002,구이로 2094
경상북도 경주시 현곡면 금장리,신한토탈,59.212,06,"11,100",7,1998,금장5길 34
경기도 안산시상록구 본오동,반월한양,84.92,06,"39,000",10,1990,반석로 8
전북특별자치도 익산시 마동,이지스위트밸리,84.439,06,"19,500",12,2004,선화1로 31-46
전북특별자치도 군산시 산북동,하나리움시티,59.9896,06,"16,800",10,2014,칠성7길 56
울산광역시 남구 야음동,신정현대홈타운2,84.96,06,"36,400",4,1999,대암로 82
울산광역시 남구 야음동,대현더샵,84.914,06,"80,000",14,2018,야음로26번길 34
울산광역시 남구 야음동,울산호수공원대명루첸아파트,73.02,06,"51,000",4,2020,신선로 186
전북특별자치도 군산시 미룡동,주공2차,59.39,06,"9,500",1,2001,미룡로 41
전북특별자치도 군산시 미룡동,금광베네스타,84.95,06,"22,800",20,2008,용둔길 12
대구광역시 동구 각산동,각산서한이다음,74.5797,06,"27,300",18,2018,반야월북로 167
대구광역시 동구 각산동,각산서한이다음,59.9075,06,"23,900",16,2018,반야월북로 167
경상북도 구미시 고아읍 원호리,원호점보타운,59.76,06,"7,600",9,1997,문장로22길 20
경상북도 구미시 고아읍 문성리,문성서희스타힐스,59.97,06,"21,300",12,2018,문성로 30
경상북도 구미시 고아읍 문성리,문성서희스타힐스,59.97,06,"20,600",25,2018,문성로 30
경상북도 구미시 산동읍 신당리,구미확장단지골드클래스,84.9696,06,"35,900",7,2017,신당3로 43
경상북도 경산시 하양읍 동서리,하양청구2차,121.29,06,"19,000",6,2001,하양로 202-8
광주광역시 서구 유촌동,상무버들마을주공2,59.97,06,"15,100",3,1999,상무버들로 15
경상북도 경산시 하양읍 서사리,경산하양우미린더센트럴,84.9644,06,"33,700",31,2021,서사도리로 70
광주광역시 서구 쌍촌동,중흥에스-클래스,59.9854,06,"30,000",3,2006,상무민주로 104
경상북도 경산시 압량읍 신대리,이편한세상경산신대아파트,84.7934,06,"21,800",2,2015, 38-10
전북특별자치도 군산시 수송동,한라비발디1단지,103.5732,06,"31,900",11,2008,수송동로 36
경상남도 진주시 문산읍 소문리,동국한양빌라,84.48,06,"9,700",13,1992,월아산로 1094
경상남도 진주시 문산읍 소문리,진주문산코아루,84.9867,06,"28,500",10,2010,월아산로1117번길 5
전북특별자치도 군산시 조촌동,e편한세상디오션시티,106.3537,06,"49,500",27,2018,궁포2로 25
전북특별자치도 군산시 조촌동,e편한세상디오션시티,84.9936,06,"37,500",20,2018,궁포2로 25
강원특별자치도 속초시 교동,속초미소지움더뷰,74.3839,06,"37,200",23,2021,중앙로17번길 11
강원특별자치도 속초시 교동,현대2,84.96,06,"19,500",6,1992,미시령로3359번길 4
경상남도 통영시 광도면 죽림리,주영더팰리스1차,84.5476,06,"25,400",23,2010,죽림3로 13
전북특별자치도 전주시완산구 평화동2가,그린타운(2),46.2,06,"11,650",12,2002,평화로 100
광주광역시 서구 화정동,유니버시아드힐스테이트3단지,84.98,06,"50,000",1,2016,화운로 24
광주광역시 서구 화정동,유니버시아드힐스테이트3단지,59.99,06,"38,000",2,2016,화운로 24
광주광역시 서구 화정동,더샵염주센트럴파크,76.9341,06,"58,000",19,2022,월드컵4강로 27
대구광역시 동구 방촌동,우방강촌마을1,84.98,06,"22,000",13,1996,화랑로80길 8
대구광역시 동구 도동,에덴공항3,59.95,06,"10,300",4,1990,팔공로26길 49
경상남도 사천시 사남면 월성리,사천엘크루,84.9801,06,"23,000",3,2012,조동길 49-43
경상남도 사천시 사남면 월성리,사천엘크루,140.6193,06,"30,600",9,2012,조동길 49-43
경상남도 김해시 진영읍 진영리,협성팔레스타운,59.75,06,"9,200",10,2001,김해대로244번길 10
강원특별자치도 동해시 이도동,이도1주공,49.62,06,"6,750",7,1999,이원길 180-2
광주광역시 서구 치평동,라인동산,59.87,06,"24,000",5,1999,상무평화로 64
광주광역시 서구 치평동,중흥(1168-1),84.93,06,"43,400",12,1997,치평로 77
인천광역시 연수구 동춘동,동춘마을,59.3,06,"25,000",5,1994,먼우금로 123
강원특별자치도 동해시 부곡동,일정골든타워,84.95,06,"15,500",11,1996,해안로 449
대구광역시 동구 봉무동,대구이시아폴리스더샵2차,84.98,06,"32,000",3,2013,팔공로 274
경상남도 김해시 진영읍 진영리,중흥에스-클래스진영2단지,84.961,06,"20,600",8,2006,장등로19번길 18
경상남도 김해시 진영읍 진영리,중흥에스-클래스진영1단지,59.9769,06,"17,500",5,2006,장등로 55
강원특별자치도 동해시 동회동,대동3차,45,06,"6,350",15,1996,청운1길 29
경상남도 김해시 진영읍 진영리,진영자이,84.4205,06,"24,900",12,2007,김해대로361번길 31
경상남도 김해시 진영읍 진영리,진영자이,84.9693,06,"24,500",9,2007,김해대로361번길 31
경상남도 김해시 진영읍 진영리,중흥에스-클래스에코시티,99.6863,06,"40,500",14,2019,진산대로 59
광주광역시 서구 내방동,내방마을주공,84.11,06,"26,000",18,2002,화운로193번길 25
강원특별자치도 동해시 천곡동,한양3차,69.36,06,"7,800",2,1992,천곡로 15
경상남도 양산시 물금읍 물금리,양산물금양우내안애5차리버파크,95.202,06,"42,000",21,2016,물금로 41
강원특별자치도 강릉시 입암동,입암6주공,59.99,06,"16,300",13,1998,성덕포남로 39
전북특별자치도 전주시완산구 평화동2가,평화동엠코타운,84.9441,06,"34,000",10,2013,양지3길 25
인천광역시 연수구 연수동,우주,84.975,06,"27,000",4,1992,함박뫼로 115
대구광역시 동구 신천동,신천자이,76.51,06,"34,300",13,2013,신암로16길 25
강원특별자치도 강릉시 입암동,이안강릉타운,84.7,06,"25,000",4,2006,성덕로 316-22
